Substance_SID,Compound_CID,Data_Source,External_ID,Synonyms,Last_Modified_Date,Deposit_Date,Data_Source_Category
440790260,104865,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01140,Bosentan,20231222,20210312,Curation Efforts|Governmental Organizations
440790259,2157,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00046,amiodarone,20210312,20210312,Curation Efforts|Governmental Organizations
440790258,5284513,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01042,Acitretin,20210312,20210312,Curation Efforts|Governmental Organizations
440790257,60919,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00687,TASOSARTAN,20210312,20210312,Curation Efforts|Governmental Organizations
440790256,153270,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00698,Pralnacasan,20231222,20210312,Curation Efforts|Governmental Organizations
440790255,5480200,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00702,Pafuramidine,20250421,20210312,Curation Efforts|Governmental Organizations
440790254,172307,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00701,Fiduxosin,20210312,20210312,Curation Efforts|Governmental Organizations
440790253,50313,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01371,FIALURIDINE,20231222,20210312,Curation Efforts|Governmental Organizations
440790252,6918508,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01870,Falnidamol,20210804,20210312,Curation Efforts|Governmental Organizations
440790251,32756,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00695,Dermatan,20231222,20210312,Curation Efforts|Governmental Organizations
440790250,3001322,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00693,aplaviroc,20231222,20210312,Curation Efforts|Governmental Organizations
440790249,5365247,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01874,Zimelidine,20231222,20210312,Curation Efforts|Governmental Organizations
440790248,9574101,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02033,Ximelagatran,20250421,20210312,Curation Efforts|Governmental Organizations
440790247,239062,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01867,Xenazoic acid,20231222,20210312,Curation Efforts|Governmental Organizations
440790246,29321,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00700,Triacetyldiphenolisatin,20231222,20210312,Curation Efforts|Governmental Organizations
440790245,53359,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01822,TOLRESTAT,20231222,20210312,Curation Efforts|Governmental Organizations
440790244,65592,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00691,Tilbroquinol,20231222,20210312,Curation Efforts|Governmental Organizations
440790243,38409,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00636,Ticrynafen,20231222,20210312,Curation Efforts|Governmental Organizations
440790242,5340,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00632,sulfathiazole,20250421,20210312,Curation Efforts|Governmental Organizations
440790241,11033,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00699,Sulfacarbamide,20250421,20210312,Curation Efforts|Governmental Organizations
440790240,5354,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01816,sulcotidil,20231222,20210312,Curation Efforts|Governmental Organizations
440790239,216235,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02449,Sitaxsentan,20231222,20210312,Curation Efforts|Governmental Organizations
440790238,35935,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01680,Pirprofen,20231222,20210312,Curation Efforts|Governmental Organizations
440790237,6761,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00697,PIPAMAZINE,20231222,20210312,Curation Efforts|Governmental Organizations
440790236,71467,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00703,Phenoxypropazine,20231222,20210312,Curation Efforts|Governmental Organizations
440790235,4746,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00131,PERHEXILINE,20231222,20210312,Curation Efforts|Governmental Organizations
440790234,4723,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00246,pemoline,20231222,20210312,Curation Efforts|Governmental Organizations
440790233,31315,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00690,Oxyphenisatin,20210312,20210312,Curation Efforts|Governmental Organizations
440790232,4528,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01611,Nomifensine,20231222,20210312,Curation Efforts|Governmental Organizations
440790231,71900,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01854,Nitrefazole,20210312,20210312,Curation Efforts|Governmental Organizations
440790230,3033952,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01602,Niperotidine,20231222,20210312,Curation Efforts|Governmental Organizations
440790229,4472,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01594,Nialamide,20250421,20210312,Curation Efforts|Governmental Organizations
440790228,4260,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01574,Moxisylyte,20231222,20210312,Curation Efforts|Governmental Organizations
440790227,6075,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02110,MEPAZINE,20231222,20210312,Curation Efforts|Governmental Organizations
440790226,6179,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01508,Mebanazine,20231222,20210312,Curation Efforts|Governmental Organizations
440790225,151166,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00686,Lumiracoxib,20210312,20210312,Curation Efforts|Governmental Organizations
440790224,71169,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00696,Isaxonine,20210312,20210312,Curation Efforts|Governmental Organizations
440790223,3748,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00109,iproniazid,20250421,20210312,Curation Efforts|Governmental Organizations
440790222,15250,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00560,Ibufenac,20231222,20210312,Curation Efforts|Governmental Organizations
440790221,3474,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02092,glafenine,20231222,20210312,Curation Efforts|Governmental Organizations
440790220,3351,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01372,fipexide,20250421,20210312,Curation Efforts|Governmental Organizations
440790219,28858,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01846,Fenclozic acid,20210312,20210312,Curation Efforts|Governmental Organizations
440790218,40399,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01359,EXIFONE,20210804,20210312,Curation Efforts|Governmental Organizations
440790217,2898,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01250,cyclofenil,20231222,20210312,Curation Efforts|Governmental Organizations
440790216,33176,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01228,Clometacin,20231222,20210312,Curation Efforts|Governmental Organizations
440790215,21382,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00694,Clomacran,20231222,20210312,Curation Efforts|Governmental Organizations
440790214,8593,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01219,Cinchophen,20210804,20210312,Curation Efforts|Governmental Organizations
440790213,60726,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00519,Bromfenac,20250421,20210312,Curation Efforts|Governmental Organizations
440790212,6237,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01121,BENZIODARONE,20250421,20210312,Curation Efforts|Governmental Organizations
440790211,2333,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00278,benzbromarone,20250421,20210312,Curation Efforts|Governmental Organizations
440790210,255968,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01120,Benzarone,20250421,20210312,Curation Efforts|Governmental Organizations
440790209,39941,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00513,Benoxaprofen,20231222,20210312,Curation Efforts|Governmental Organizations
440790208,2313,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01117,bendazac,20231222,20210312,Curation Efforts|Governmental Organizations
440790207,54897,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01060,ALPIDEM,20210804,20210312,Curation Efforts|Governmental Organizations
440790206,30951,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00692,alclofenac,20231222,20210312,Curation Efforts|Governmental Organizations
440790205,5282517,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00461,Alatrofloxacin mesylate,20250421,20210312,Curation Efforts|Governmental Organizations
440790204,2081,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02213,Alaproclate,20231222,20210312,Curation Efforts|Governmental Organizations
440790203,62959,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00645,Trovafloxacin,20210804,20210312,Curation Efforts|Governmental Organizations
440790202,5591,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00168,troglitazone,20231222,20210312,Curation Efforts|Governmental Organizations
440790201,57394584,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01858,Tetrabamate,20250421,20210312,Curation Efforts|Governmental Organizations
440790200,4495,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00314,nimesulide,20250421,20210312,Curation Efforts|Governmental Organizations
440790199,65869,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01849,Ebrotidine,20210312,20210312,Curation Efforts|Governmental Organizations
440790198,65679,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01318,Droxicam,20231222,20210312,Curation Efforts|Governmental Organizations
440790197,2717,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01201,chlormezanone,20231222,20210312,Curation Efforts|Governmental Organizations
440790196,34870,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00045,Amineptine,20231222,20210312,Curation Efforts|Governmental Organizations
